ID_Imovel,Tipo_Imovel,Cidade,Bairro,Area_m2,Num_Quartos,Num_Banheiros,Aluguel_Mensal,Disponivel
IMV-2380,Apartamento,Porto Alegre,Zona Leste,245,2,1,4829.03,Não
IMV-2381,Apartamento,Porto Alegre,Zona Leste,99,4,1,4430.44,Não
IMV-2382,Casa,Porto Alegre,Zona Sul,239,4,1,2165.47,Sim
IMV-2383,Casa,Rio de Janeiro,Zona Oeste,134,3,2,1189.79,Não
IMV-2384,Apartamento,São Paulo,Zona Oeste,34,2,2,2047.17,Sim
IMV-2385,Estúdio,São Paulo,Centro,224,4,1,4529.23,Não
IMV-2386,Casa,Belo Horizonte,Zona Leste,120,3,2,2445.07,Não
IMV-2387,Casa,Salvador,Zona Norte,251,1,2,2063.67,Sim
IMV-2388,Apartamento,Salvador,Zona Sul,148,1,1,4174.45,Não
IMV-2389,Estúdio,Salvador,Zona Norte,179,2,2,3392.73,Não
IMV-2390,Apartamento,São Paulo,Zona Leste,221,4,2,3060.35,Sim
IMV-2391,Estúdio,Salvador,Centro,55,3,2,4162.56,Não
IMV-2392,Estúdio,São Paulo,Centro,40,1,1,2092.8,Sim
IMV-2393,Casa,São Paulo,Zona Sul,254,1,2,638.07,Não
IMV-2394,Apartamento,São Paulo,Zona Norte,72,1,1,1679.16,Não
IMV-2395,Casa,Belo Horizonte,Zona Oeste,186,3,2,4701.03,Sim
IMV-2396,Apartamento,Salvador,Centro,58,3,2,3314.9,Não
IMV-2397,Apartamento,Belo Horizonte,Zona Oeste,121,2,2,4929.77,Não
IMV-2398,Casa,Belo Horizonte,Zona Leste,229,3,1,3931.66,Não
IMV-2399,Apartamento,Porto Alegre,Zona Sul,131,1,1,2923.09,Não
IMV-2400,Casa,Rio de Janeiro,Zona Norte,34,2,1,2263.7,Não
IMV-2401,Apartamento,Belo Horizonte,Zona Oeste,263,2,2,4279.46,Sim
IMV-2402,Estúdio,Belo Horizonte,Zona Sul,282,4,2,1457.44,Não
IMV-2403,Casa,Porto Alegre,Centro,72,3,2,4653.52,Não
IMV-2404,Apartamento,Porto Alegre,Zona Leste,82,3,2,4472.48,Sim
IMV-2405,Estúdio,Belo Horizonte,Zona Leste,33,4,1,3826.0,Sim
IMV-2406,Casa,Belo Horizonte,Zona Sul,89,3,2,3385.0,Sim
IMV-2407,Apartamento,Belo Horizonte,Zona Sul,42,3,1,3040.74,Sim
IMV-2408,Apartamento,São Paulo,Zona Sul,68,4,1,2328.29,Sim
IMV-2409,Estúdio,Porto Alegre,Zona Leste,126,3,1,593.35,Não
IMV-2410,Estúdio,Salvador,Zona Oeste,124,1,1,4398.68,Sim
IMV-2411,Casa,Rio de Janeiro,Zona Oeste,182,1,1,3169.97,Sim
IMV-2412,Apartamento,São Paulo,Zona Leste,49,3,2,3279.03,Sim
IMV-2413,Apartamento,São Paulo,Zona Norte,275,1,2,1366.18,Sim
IMV-2414,Casa,Belo Horizonte,Zona Oeste,185,2,1,3290.6,Sim
IMV-2415,Casa,Rio de Janeiro,Zona Sul,76,3,2,4299.91,Sim
IMV-2416,Estúdio,Salvador,Zona Leste,277,4,1,4956.75,Sim
IMV-2417,Casa,Rio de Janeiro,Zona Leste,273,3,2,739.22,Sim
IMV-2418,Estúdio,Belo Horizonte,Zona Oeste,137,3,2,2258.27,Não
IMV-2419,Casa,Rio de Janeiro,Zona Norte,38,4,1,2813.88,Não
IMV-2420,Apartamento,Porto Alegre,Zona Leste,176,4,1,4615.14,Sim
IMV-2421,Apartamento,São Paulo,Zona Sul,109,4,2,4460.98,Não
IMV-2422,Apartamento,Rio de Janeiro,Zona Sul,77,4,1,1555.61,Sim
IMV-2423,Apartamento,São Paulo,Zona Oeste,135,4,2,4601.93,Sim
IMV-2424,Estúdio,São Paulo,Zona Leste,211,2,1,4900.19,Não
IMV-2425,Apartamento,Belo Horizonte,Centro,195,1,2,1833.34,Sim
IMV-2426,Apartamento,Belo Horizonte,Zona Sul,85,3,2,2450.54,Sim
IMV-2427,Estúdio,Belo Horizonte,Zona Oeste,127,1,2,1992.75,Sim
IMV-2428,Estúdio,Porto Alegre,Centro,93,4,1,4509.2,Não
IMV-2429,Apartamento,São Paulo,Centro,196,2,2,1482.77,Não
IMV-2430,Estúdio,Belo Horizonte,Zona Sul,145,4,1,3767.48,Não
IMV-2431,Estúdio,São Paulo,Zona Norte,270,2,1,4385.74,Não
IMV-2432,Casa,Salvador,Centro,154,3,2,2602.97,Não
IMV-2433,Estúdio,Rio de Janeiro,Centro,192,4,1,2101.77,Não
IMV-2434,Apartamento,Porto Alegre,Centro,62,3,2,2912.58,Não
IMV-2435,Casa,Porto Alegre,Centro,109,3,2,3265.61,Sim
IMV-2436,Estúdio,Salvador,Zona Oeste,209,4,1,1434.66,Não
IMV-2437,Apartamento,São Paulo,Zona Oeste,174,2,1,3977.89,Sim
IMV-2438,Estúdio,São Paulo,Zona Oeste,35,2,2,1607.84,Sim
IMV-2439,Estúdio,Belo Horizonte,Centro,160,1,1,3205.82,Não
IMV-2440,Casa,São Paulo,Zona Norte,86,2,1,4445.63,Não
IMV-2441,Estúdio,Rio de Janeiro,Zona Sul,277,3,1,3217.87,Não
IMV-2442,Estúdio,São Paulo,Centro,167,3,1,3342.85,Não
IMV-2443,Estúdio,Salvador,Zona Leste,219,3,1,1326.66,Não
IMV-2444,Estúdio,Porto Alegre,Zona Leste,47,2,1,664.99,Sim
IMV-2445,Apartamento,São Paulo,Zona Sul,40,2,2,1083.65,Não
IMV-2446,Estúdio,Belo Horizonte,Zona Norte,75,1,1,1807.57,Não
IMV-2447,Casa,Rio de Janeiro,Zona Leste,45,2,1,1461.63,Não
IMV-2448,Estúdio,Rio de Janeiro,Zona Leste,95,1,2,1645.4,Não
IMV-2449,Casa,Belo Horizonte,Zona Oeste,148,2,2,1502.67,Não
IMV-2450,Estúdio,São Paulo,Zona Leste,172,2,2,1713.72,Sim
IMV-2451,Estúdio,Porto Alegre,Zona Norte,32,3,2,3797.25,Não
IMV-2452,Apartamento,São Paulo,Zona Oeste,92,1,2,1207.79,Não
IMV-2453,Estúdio,São Paulo,Centro,230,4,1,3418.11,Não
IMV-2454,Casa,Rio de Janeiro,Zona Sul,212,3,1,2843.47,Não
IMV-2455,Estúdio,Porto Alegre,Zona Leste,282,3,2,4818.08,Não
IMV-2456,Casa,Salvador,Centro,231,1,2,3995.55,Sim
IMV-2457,Casa,Rio de Janeiro,Zona Norte,292,2,1,4690.87,Não
IMV-2458,Estúdio,Belo Horizonte,Zona Oeste,103,4,2,991.46,Não
IMV-2459,Estúdio,Porto Alegre,Zona Leste,200,1,2,3223.87,Sim
IMV-2460,Casa,Salvador,Zona Leste,294,3,2,2864.82,Sim
IMV-2461,Apartamento,São Paulo,Zona Norte,160,4,1,3833.07,Sim
IMV-2462,Casa,Salvador,Zona Leste,95,1,2,2763.19,Sim
IMV-2463,Estúdio,Salvador,Zona Oeste,81,1,2,654.68,Sim
IMV-2464,Apartamento,Salvador,Zona Leste,158,1,1,4050.19,Sim
IMV-2465,Apartamento,Salvador,Zona Norte,184,1,1,3803.2,Não
IMV-2466,Casa,Salvador,Zona Oeste,290,2,2,4827.16,Não
IMV-2467,Casa,Salvador,Zona Leste,236,2,1,3671.78,Sim
IMV-2468,Estúdio,Porto Alegre,Zona Norte,50,4,2,2787.62,Não
IMV-2469,Casa,Belo Horizonte,Zona Leste,42,3,2,2305.22,Sim
IMV-2470,Estúdio,Salvador,Centro,174,4,1,3665.55,Não
IMV-2471,Apartamento,Belo Horizonte,Zona Sul,177,1,1,4410.85,Sim
IMV-2472,Apartamento,Porto Alegre,Centro,215,4,1,4938.72,Não
IMV-2473,Estúdio,Belo Horizonte,Zona Oeste,33,2,1,1672.92,Não
IMV-2474,Casa,São Paulo,Centro,231,2,1,1100.74,Sim
IMV-2475,Apartamento,Rio de Janeiro,Zona Oeste,181,1,1,1306.34,Não
IMV-2476,Estúdio,São Paulo,Centro,168,2,2,3788.62,Não
IMV-2477,Casa,Porto Alegre,Centro,67,1,2,2685.01,Sim
IMV-2478,Estúdio,Rio de Janeiro,Zona Leste,254,3,2,2207.18,Não
IMV-2479,Estúdio,Rio de Janeiro,Zona Oeste,68,4,1,2903.68,Não
IMV-2480,Casa,Belo Horizonte,Zona Sul,195,1,2,4617.03,Sim
IMV-2481,Estúdio,Porto Alegre,Centro,152,1,1,4129.07,Não
IMV-2482,Apartamento,Salvador,Zona Oeste,209,4,2,2371.71,Não
IMV-2483,Estúdio,Rio de Janeiro,Zona Norte,142,2,2,4828.49,Não
IMV-2484,Casa,Belo Horizonte,Zona Norte,99,4,1,2032.73,Sim
IMV-2485,Estúdio,Rio de Janeiro,Zona Norte,257,2,1,680.66,Não
IMV-2486,Apartamento,Rio de Janeiro,Zona Oeste,49,3,1,917.12,Sim
IMV-2487,Casa,Belo Horizonte,Zona Oeste,44,4,1,3718.87,Não
IMV-2488,Apartamento,Belo Horizonte,Zona Sul,220,3,1,2510.25,Não
IMV-2489,Estúdio,Belo Horizonte,Zona Sul,286,1,1,4450.72,Não
IMV-2490,Estúdio,Porto Alegre,Zona Oeste,224,4,1,2869.23,Sim
IMV-2491,Apartamento,Porto Alegre,Zona Norte,182,1,2,4287.34,Sim
IMV-2492,Casa,Salvador,Zona Leste,60,4,2,1738.51,Sim
IMV-2493,Estúdio,Salvador,Zona Oeste,170,4,1,3047.14,Sim
IMV-2494,Casa,Salvador,Zona Sul,74,2,2,3722.33,Sim
IMV-2495,Apartamento,Belo Horizonte,Zona Leste,187,1,1,2323.58,Não
IMV-2496,Estúdio,Salvador,Zona Oeste,250,2,2,3443.41,Sim
IMV-2497,Casa,Belo Horizonte,Zona Leste,165,4,2,3747.5,Não
IMV-2498,Casa,Porto Alegre,Zona Leste,202,1,2,3755.8,Sim
IMV-2499,Estúdio,Salvador,Zona Sul,114,2,2,1628.55,Não
IMV-2500,Apartamento,Salvador,Zona Sul,152,4,2,4617.25,Sim
